label,id,title,artist,creator,total_length,star_rating,bpm,ar,cs,hit_length,od,genre,circles,sliders,spinners,slider_ratio,base_bpm,total_notes,mean_distance,std_distance,stream_density,kiai_note_ratio,kiai_mean_dist,kiai_note_count,interval_variance,mean_interval_ms,notes_per_second,mean_velocity,mean_sliders_length,rhythm_complexity,burst_density,speed_index,alt_ratio,interval_variance_log,ar_od_ratio
precision_maps,3167519,Stellalude,BlackY feat. Risa Yuzuki,Hinsvar,265,5.59617,155.0,9.0,5.0,230,8.0,pop,734.0,450.0,2.0,0.38,155.0,1186.0,105.93,80.8,0.47,0.37,116.1,437.0,186228.63,211.68,4.73,0.5,298.91,0.02,0.09,72.85,0.13,12.13,0
precision_maps,3220664,The 84th Flight,Kurubukko,Niva,152,5.46027,180.0,9.4,5.0,147,8.0,electronic,405.0,235.0,1.0,0.37,130.0,641.0,81.33,72.04,0.46,0.49,89.49,316.0,66087.13,228.73,4.38,0.36,394.57,0.08,0.03,59.8,0.16,11.1,0
precision_maps,3387672,Tanaka,Rish feat. Choko,Len,133,6.59966,186.0,9.3,5.0,133,8.3,electronic,412.0,322.0,1.0,0.44,186.0,735.0,89.49,70.84,0.48,0.0,0.0,0.0,63595.62,179.97,5.56,0.5,271.44,0.03,0.03,89.28,0.07,11.06,0
precision_maps,3460598,Splash,CHON,mezelyus,144,6.20305,144.0,9.4,5.3,143,9.2,rock,666.0,229.0,0.0,0.26,144.0,895.0,86.21,89.58,0.65,0.0,0.0,0.0,21250.69,159.86,6.26,0.54,283.85,0.03,0.05,93.6,0.11,9.96,0
precision_maps,3510579,The Fascinating Cat's Eye,NIWASHI,Flask,171,5.99134,132.0,9.4,5.0,169,8.6,jazz,491.0,335.0,2.0,0.4,132.0,828.0,95.65,75.86,0.49,0.0,0.0,0.0,22336.81,204.33,4.9,0.47,302.51,0.04,0.1,64.68,0.11,10.01,0
precision_maps,3688614,The Fascinating Cat's Eye,NIWASHI,fanzhen0019,171,6.66771,132.0,9.1,5.2,169,8.0,unspecified,635.0,208.0,0.0,0.25,132.0,843.0,106.53,79.83,0.61,0.31,117.57,265.0,83868.18,200.69,4.99,0.53,315.46,0.06,0.07,80.52,0.08,11.34,0
precision_maps,3765064,Super Speed POP*STAR,Sonic Coaster Pop,dsco,230,6.63016,200.13,9.5,5.0,227,9.5,electronic,983.0,466.0,0.0,0.32,200.13,1449.0,98.56,66.53,0.37,0.12,86.53,167.0,24494.84,158.98,6.29,0.62,250.18,0.02,0.03,74.05,0.18,10.11,0
precision_maps,3793524,Soyokaze no Yukue,AKI,Garden,223,5.53024,124.02,8.0,5.0,208,8.0,pop,733.0,204.0,0.0,0.22,124.02,937.0,113.55,95.03,0.58,0.5,114.21,470.0,232074.46,237.77,4.21,0.48,431.63,0.02,0.1,71.93,0.2,12.35,0
precision_maps,3802390,Stratofortress,Stratovarius,LMT,176,6.67103,180.0,9.0,5.0,165,9.0,unspecified,1045.0,137.0,2.0,0.12,180.0,1184.0,76.73,64.96,0.63,0.0,0.0,0.0,129005.64,147.32,6.79,0.52,217.87,0.04,0.02,113.4,0.14,11.77,0
precision_maps,3864719,SURPRISE OF SUMMER,Anri,-Kirigiri,129,5.49134,120.0,9.3,5.0,128,8.5,pop,307.0,246.0,0.0,0.44,120.0,553.0,136.08,84.29,0.45,0.0,0.0,0.0,20741.58,231.75,4.32,0.59,331.54,0.06,0.06,54.0,0.12,9.94,0
precision_maps,3957321,STOP,3rd Coast,Alvearia,131,5.90472,162.0,8.0,5.0,119,8.0,electronic,574.0,71.0,1.0,0.11,90.0,646.0,123.5,101.12,0.37,0.0,0.0,0.0,14434.98,185.82,5.39,0.66,427.83,0.02,0.0,33.3,0.12,9.58,0
precision_maps,4053835,Testify,void (Mournfinale) feat. Hoshikuma Minami,[ Drop ],171,6.2149,178.0,9.5,5.0,161,9.0,video_game,649.0,303.0,3.0,0.32,178.0,955.0,92.41,80.42,0.5,0.16,77.65,153.0,57051.5,176.75,5.66,0.52,299.71,0.03,0.05,89.0,0.1,10.95,0
precision_maps,4076864,STRIKER+,cygnus,Matrix,108,8.11816,150.0,10.0,5.0,107,10.0,electronic,482.0,188.0,1.0,0.28,150.0,671.0,121.55,88.4,0.65,0.21,195.28,140.0,21146.27,160.0,6.26,0.76,275.53,0.02,0.06,97.5,0.13,9.96,0
precision_maps,4200506,THANK YOU FOR PLAYING,SUPER STAR -MITSURU-,dopaminos,101,5.75216,170.0,9.0,5.0,93,9.0,electronic,361.0,145.0,2.0,0.29,170.0,508.0,72.37,77.11,0.65,0.34,71.37,171.0,227856.89,197.97,5.06,0.37,272.95,0.05,0.07,110.5,0.05,12.34,0
precision_maps,4200508,THANK YOU FOR PLAYING,SUPER STAR -MITSURU-,dopaminos,99,5.59644,170.0,9.0,5.0,98,8.0,electronic,407.0,136.0,2.0,0.25,170.0,545.0,77.27,66.52,0.5,0.0,0.0,0.0,27538.53,180.28,5.56,0.43,315.7,0.04,0.05,85.0,0.15,10.22,0
precision_maps,4358594,Symmetry,Nekomata Master,Cubby,104,6.14487,163.0,9.0,5.0,103,9.0,unspecified,400.0,154.0,0.0,0.28,163.0,554.0,103.28,83.31,0.39,0.0,0.0,0.0,20122.79,186.38,5.38,0.55,283.29,0.04,0.08,63.57,0.12,9.91,0
precision_maps,4513705,Stigma (Billain Remix),Noisia,PandaHero,321,6.46581,172.0,9.6,5.0,301,9.0,electronic,1164.0,596.0,5.0,0.34,172.0,1765.0,73.81,71.0,0.56,0.0,0.0,0.0,71887.03,170.91,5.85,0.43,286.16,0.02,0.07,96.32,0.21,11.18,0
precision_maps,4674242,Soumetsu,Siqlo,Cubby,134,7.17281,200.0,9.6,5.0,130,9.0,electronic,575.0,334.0,1.0,0.37,200.0,910.0,104.58,85.0,0.33,0.0,0.0,0.0,20951.42,146.81,6.82,0.71,202.78,0.02,0.04,66.0,0.1,9.95,0
precision_maps,4683661,The Audacity (feat. Anomalie),Polyphia,itstaipeople,132,6.27972,160.0,9.0,5.2,120,9.0,metal,374.0,289.0,0.0,0.44,160.0,663.0,125.53,88.99,0.44,0.0,0.0,0.0,12399.52,181.84,5.51,0.69,269.09,0.03,0.04,70.4,0.15,9.43,0
precision_maps,48589,The Prince of Darkness,M2U,TKiller,109,5.34147,160.0,7.0,5.0,104,7.0,video_game,526.0,72.0,2.0,0.12,160.0,600.0,63.96,60.7,0.57,0.0,0.0,0.0,79614.81,180.3,5.56,0.35,398.4,0.02,0.02,91.2,0.07,11.28,0
precision_maps,71737,to luv me I *** for u,t+pazolite,wakarimasenlol,240,5.56424,220.0,9.0,5.0,188,7.0,electronic,308.0,338.0,5.0,0.52,220.0,651.0,141.8,91.18,0.02,0.0,0.0,0.0,715280.18,328.95,3.04,0.43,348.58,0.03,0.0,4.4,0.16,13.48,0
precision_maps,75773,to luv me I *** for u,t+pazolite,wakarimasenlol,190,5.81003,220.0,9.0,5.0,138,5.0,electronic,355.0,199.0,3.0,0.36,220.0,557.0,158.14,79.14,0.02,0.0,0.0,0.0,823596.91,295.78,3.39,0.53,459.41,0.03,0.0,4.4,0.19,13.62,0
precision_maps,129555,Todestrieb,Rche,Muya,116,5.83125,185.0,9.0,5.0,105,8.0,video_game,629.0,80.0,1.0,0.11,185.0,710.0,61.54,55.63,0.47,0.0,0.0,0.0,155999.87,161.13,6.21,0.38,305.11,0.02,0.05,86.95,0.12,11.96,0
precision_maps,201974,The Secret of The Flowers of Phenomenon,Susumu Hirasawa,jesse1412,252,5.6585,180.0,8.0,5.0,249,7.0,classical,436.0,309.0,2.0,0.41,180.0,747.0,176.99,102.61,0.0,0.19,209.5,142.0,48677.32,335.12,2.99,0.53,501.98,0.03,0.0,0.0,0.09,10.79,0
precision_maps,281390,Ultramarine,Seiryu,RLC,213,6.60087,191.0,9.0,5.0,208,9.0,video_game,864.0,260.0,1.0,0.23,191.0,1125.0,112.85,72.49,0.28,0.31,122.15,350.0,30063.39,188.65,5.31,0.6,291.45,0.02,0.03,53.48,0.12,10.31,0
precision_maps,738978,True Survivor,David Hasselhoff,Crimmi,224,5.27107,149.0,7.0,5.0,176,8.0,pop,332.0,140.0,8.0,0.29,149.0,480.0,177.64,98.15,0.01,0.51,181.22,247.0,267354.81,376.62,2.66,0.47,585.31,0.05,0.0,1.49,0.09,12.5,0
precision_maps,762853,Tokyo (Innovaderz Remix),DJ Ozawa,Asphyxia,155,5.5612,175.0,9.0,5.0,132,7.0,electronic,341.0,300.0,1.0,0.47,175.0,642.0,99.67,78.53,0.35,0.0,0.0,0.0,41616.1,205.39,4.88,0.49,297.17,0.04,0.04,61.25,0.14,10.64,0
precision_maps,817155,Transcend,Rameses B,Milan-,139,5.44369,170.0,9.0,5.0,94,8.5,electronic,492.0,119.0,1.0,0.19,170.0,612.0,62.53,60.52,0.72,0.0,0.0,0.0,20628.62,152.5,6.57,0.41,326.94,0.02,0.01,122.4,0.08,9.93,0
precision_maps,969314,Tiger Blood,graves & MYRNE,VINXIS,190,6.44222,183.0,9.3,5.0,189,8.0,electronic,471.0,413.0,0.0,0.47,183.0,884.0,154.6,83.01,0.09,0.25,173.9,224.0,23393.31,213.5,4.69,0.72,269.19,0.02,0.02,16.47,0.1,10.06,0
precision_maps,1239979,The Way we Were,NICODE,Xilver,121,5.99825,140.0,8.0,5.0,120,8.0,unspecified,388.0,240.0,0.0,0.38,140.0,628.0,92.01,74.55,0.55,0.0,0.0,0.0,22900.27,190.25,5.26,0.48,311.68,0.04,0.07,77.0,0.07,10.04,0
precision_maps,1428242,THE LAST STRIKER,L.E.D.,Jounzan,115,5.97819,185.0,9.0,5.0,84,10.0,unspecified,440.0,55.0,0.0,0.11,185.0,495.0,84.52,66.38,0.34,0.22,118.78,109.0,221641.61,188.75,5.31,0.45,383.25,0.02,0.01,62.9,0.22,12.31,0
precision_maps,1509637,Tiferet,xi feat. Sta,ktgster,169,6.28811,140.0,9.3,5.0,167,8.0,video_game,450.0,376.0,3.0,0.45,140.0,829.0,107.27,81.47,0.45,0.11,165.41,91.0,36494.34,201.41,4.97,0.53,272.97,0.12,0.04,63.0,0.13,10.5,0
precision_maps,1778356,Treason,Dictate,Realazy,207,5.00668,170.0,9.0,5.0,150,8.0,electronic,297.0,348.0,0.0,0.54,170.0,645.0,116.1,69.16,0.16,0.0,0.0,0.0,568002.91,280.6,3.57,0.41,291.11,0.03,0.01,27.2,0.06,13.25,0
precision_maps,1939633,TIEFSEE,SOUND HOLIC vs. dj TAKA feat. YURiCa,celerih,133,5.92985,165.0,8.0,5.5,132,8.5,electronic,900.0,105.0,0.0,0.1,165.0,1005.0,62.17,66.68,0.77,0.0,0.0,0.0,11092.07,130.93,7.65,0.47,314.3,0.02,0.03,127.05,0.05,9.31,0
precision_maps,1963853,Unique,SHK,ktgster,113,5.284,145.0,7.0,5.0,108,7.0,unspecified,466.0,80.0,3.0,0.15,145.0,549.0,64.18,52.78,0.68,0.0,0.0,0.0,71603.39,200.29,5.0,0.32,527.61,0.03,0.06,98.6,0.04,11.18,0
precision_maps,2180045,Toxicity,System Of A Down,Icekalt,219,5.34888,237.0,8.3,5.0,189,7.5,metal,627.0,273.0,0.0,0.3,118.5,900.0,97.55,69.61,0.55,0.56,101.75,505.0,221561.54,228.59,4.38,0.43,339.95,0.14,0.11,65.18,0.17,12.31,0
precision_maps,2200532,To The graceful scarlet (BMS Edit),Angelic Quasar,yf_bmp,127,5.35267,155.0,8.0,5.0,102,8.0,unspecified,393.0,116.0,0.0,0.23,155.0,509.0,105.73,92.55,0.43,0.32,92.37,162.0,358793.99,222.12,4.51,0.48,397.17,0.04,0.07,66.65,0.11,12.79,0
precision_maps,2219939,The last of world music,"BEMANI Sound Team ""Nekomata Master""",ScubDomino,124,5.52022,255.0,9.0,5.0,123,8.0,unspecified,275.0,340.0,0.0,0.55,255.0,615.0,85.97,61.26,0.02,0.0,0.0,0.0,12471.81,200.04,5.01,0.43,262.62,0.04,0.01,5.1,0.18,9.43,0
precision_maps,2220360,The last of world music,"BEMANI Sound Team ""Nekomata Master""",ScubDomino,124,5.93547,255.0,9.5,5.0,123,9.0,unspecified,322.0,312.0,0.0,0.49,255.0,634.0,126.88,83.19,0.01,0.0,0.0,0.0,8655.3,194.03,5.16,0.65,264.45,0.03,0.01,2.55,0.12,9.07,0
precision_maps,2270810,THE LAST STRIKER,L.E.D.,Kloyd,120,5.91869,185.0,9.0,5.0,110,9.0,electronic,384.0,215.0,2.0,0.36,185.0,601.0,99.14,73.52,0.37,0.32,109.45,195.0,193232.25,199.05,5.03,0.5,283.95,0.03,0.08,68.45,0.13,12.17,0
precision_maps,2342113,The Wyrm's Jewellbox,Hagane,kwk,122,6.36875,276.0,9.0,5.0,117,8.5,video_game,897.0,0.0,0.0,0.0,276.0,897.0,63.88,61.11,0.0,0.0,0.0,0.0,3630.81,130.04,7.7,0.49,0.0,0.02,0.0,0.0,0.07,8.2,0
precision_maps,2348869,Trance Dance Anarchy,Akatsuki Records,eiri-,229,6.79378,195.0,9.5,5.0,219,9.0,video_game,726.0,290.0,0.0,0.29,195.0,1016.0,169.02,108.3,0.01,0.29,203.01,299.0,13514.97,215.54,4.64,0.78,345.33,0.01,0.0,1.95,0.16,9.51,0
precision_maps,2387896,Todestrieb,Rche,Matrix,116,6.82632,185.0,9.0,6.0,107,10.0,electronic,674.0,82.0,1.0,0.11,185.0,757.0,78.58,71.05,0.55,0.13,46.83,95.0,147945.5,151.12,6.63,0.52,337.21,0.02,0.04,101.75,0.16,11.9,0
precision_maps,2513164,TSLove,O2i3,Nuvolina,94,6.68463,185.0,9.6,5.0,86,9.0,electronic,259.0,233.0,4.0,0.47,185.0,496.0,132.36,100.61,0.43,0.0,0.0,0.0,36996.31,172.48,5.81,0.77,222.9,0.05,0.03,79.55,0.13,10.52,0
precision_maps,2659870,Todokanai Eien no Kyori,Silver Forest,ConsumerOfBean,161,6.57648,168.0,9.2,5.0,152,9.0,video_game,948.0,143.0,1.0,0.13,168.0,1092.0,94.68,81.96,0.69,0.0,0.0,0.0,8466.01,140.19,7.14,0.68,333.41,0.01,0.03,115.92,0.09,9.04,0
precision_maps,2745048,The Showdown,Lifetheory,eiri-,103,5.20917,175.0,9.0,5.0,102,8.5,electronic,196.0,213.0,0.0,0.52,175.0,409.0,130.05,81.27,0.18,0.41,144.0,168.0,22431.2,250.0,4.01,0.52,341.26,0.04,0.05,31.5,0.11,10.02,0
precision_maps,2842368,Tokyo Ghetto,Eve,Astrolis,237,4.68563,140.0,9.2,4.7,233,8.6,pop,475.0,491.0,0.0,0.51,140.0,966.0,92.43,76.32,0.31,0.0,0.0,0.0,80777.45,245.15,4.08,0.38,303.78,0.02,0.1,43.4,0.09,11.3,0
precision_maps,2875725,Triumph & Regret,typeMARS,Appetible,319,6.35949,175.0,9.5,5.0,319,9.0,video_game,1005.0,538.0,2.0,0.35,175.0,1545.0,122.7,86.53,0.33,0.34,134.65,524.0,62807.75,206.07,4.86,0.6,323.23,0.02,0.06,57.75,0.07,11.05,0
precision_maps,2992174,Ultimate Fate,Jun Kuroda + AAAA,Kloyd,114,7.02384,180.0,9.4,5.0,112,9.0,electronic,619.0,198.0,0.0,0.24,180.0,817.0,72.73,71.51,0.56,0.0,0.0,0.0,10089.55,137.25,7.29,0.53,246.07,0.03,0.03,100.8,0.07,9.22,0
precision_maps,2993634,Umapyoi Densetsu (Game Ver.),Rice Shower (CV: Iwami Manaka),Yugu,130,5.32797,170.0,9.2,5.0,110,8.5,anime,272.0,183.0,0.0,0.4,170.0,455.0,151.28,90.57,0.18,0.0,0.0,0.0,42198.19,241.97,4.14,0.63,378.48,0.04,0.02,30.6,0.14,10.65,0
precision_maps,3059881,Uchuu SAMURAI,taichi hiyama,KnightC0re,131,5.4627,140.0,8.5,5.0,124,8.2,video_game,454.0,159.0,1.0,0.26,140.0,614.0,93.1,63.12,0.46,0.27,91.97,165.0,16654.98,201.52,4.97,0.46,332.86,0.03,0.09,64.4,0.11,9.72,0
precision_maps,3097185,Twin Blaster,polysha+tcheb,Flask,116,5.77311,185.0,9.0,4.8,107,8.0,electronic,440.0,211.0,2.0,0.32,185.0,653.0,91.7,72.18,0.37,0.19,93.56,125.0,130827.09,176.21,5.68,0.52,221.73,0.03,0.04,68.45,0.16,11.78,0
precision_maps,3131520,Tribal Frontier,lapix,Megafan,152,5.50791,153.0,8.0,4.9,133,9.0,electronic,436.0,164.0,0.0,0.27,153.0,600.0,137.68,99.67,0.31,0.48,114.53,289.0,79851.15,230.78,4.34,0.6,388.56,0.03,0.03,47.43,0.16,11.29,0
precision_maps,3133296,tondari-hanetari,Yuichi Tsuchiya,EgzotikButters,132,5.58711,176.0,9.0,5.0,132,8.0,video_game,411.0,180.0,0.0,0.3,174.0,591.0,94.69,70.3,0.28,0.2,168.03,116.0,25378.33,222.06,4.51,0.43,382.31,0.05,0.02,48.72,0.08,10.14,0
precision_maps,3137731,The Sea of Memory,kanone,waefwerf,155,6.02108,174.0,9.4,5.5,152,8.5,electronic,419.0,339.0,2.0,0.45,174.0,760.0,91.95,68.31,0.38,0.34,85.33,257.0,60903.12,203.53,4.92,0.45,295.24,0.02,0.04,66.12,0.11,11.02,0
precision_maps,3142435,Un Final Feliz,Warak,NeonLights,142,5.95647,160.0,9.4,5.6,142,8.0,jazz,398.0,223.0,0.0,0.36,160.0,621.0,115.26,90.68,0.32,0.0,0.0,0.0,23604.42,228.02,4.39,0.51,367.42,0.02,0.03,51.2,0.14,10.07,0
precision_maps,3260429,the lost dedicated,Aishuu Mania,Matrix,117,5.32244,134.0,9.0,5.0,115,8.0,electronic,433.0,152.0,0.0,0.26,134.0,585.0,108.44,70.42,0.45,0.16,84.16,91.0,16054.6,196.28,5.1,0.55,251.84,0.02,0.02,60.3,0.13,9.68,0
precision_maps,3298820,The Prototype,Dimrain47,Nemis,155,5.93064,175.0,9.1,5.0,152,9.0,electronic,719.0,239.0,2.0,0.25,175.0,960.0,84.55,69.83,0.52,0.28,76.68,266.0,40924.65,161.95,6.18,0.52,274.02,0.02,0.03,91.0,0.09,10.62,0
precision_maps,3535586,Tsurupettan (Game Ver.),Silver Forest,Bloxi,155,6.05839,180.0,8.0,5.0,145,9.0,video_game,495.0,109.0,1.0,0.18,180.0,605.0,134.49,95.62,0.3,0.34,116.92,208.0,88534.78,246.96,4.06,0.54,639.17,0.02,0.04,54.0,0.15,11.39,0
precision_maps,3743202,Total Eclipse of The Sun,-45,Matrix,133,3.66219,120.0,8.0,5.0,132,6.0,electronic,273.0,125.0,0.0,0.31,120.0,398.0,83.0,44.81,0.23,0.44,81.01,175.0,91480.34,331.23,3.03,0.25,478.83,0.02,0.05,27.6,0.11,11.42,0
precision_maps,3951138,The Least 100sec,Sasaki Hirofumi,milr_,96,5.92826,263.5,8.5,5.0,96,7.5,unspecified,386.0,171.0,1.0,0.31,263.5,558.0,99.6,72.83,0.02,0.0,0.0,0.0,10868.75,172.68,5.8,0.58,278.37,0.06,0.01,5.27,0.1,9.29,0
precision_maps,4376547,The Magician's Dream,Toru Kawai,KnightC0re,115,6.48074,191.0,9.2,5.0,114,8.2,electronic,687.0,143.0,0.0,0.17,191.0,830.0,103.56,104.2,0.52,0.37,79.61,306.0,7136.74,138.12,7.25,0.75,248.77,0.02,0.02,99.32,0.14,8.87,0
precision_maps,4491525,Total Eclipse of the Moon,cygnus,YaMaDarknesss,96,6.48645,141.0,9.0,5.0,88,9.0,unspecified,482.0,124.0,0.0,0.2,141.0,606.0,80.69,66.27,0.75,0.0,0.0,0.0,7045.3,146.12,6.85,0.55,264.69,0.02,0.02,105.75,0.07,8.86,0
precision_maps,4491526,Total Eclipse of the Moon,cygnus,YaMaDarknesss,96,6.22438,141.0,9.0,5.0,88,9.0,unspecified,464.0,130.0,0.0,0.22,141.0,594.0,79.57,66.89,0.73,0.0,0.0,0.0,7282.42,149.08,6.72,0.53,267.23,0.03,0.03,102.93,0.07,8.89,0
precision_maps,4588992,"TRICKL4SH 220 (22,000 Power Extended)",Lite Show Magic,Wispy,222,6.99137,220.0,9.5,5.0,213,9.2,electronic,658.0,508.0,5.0,0.43,220.0,1171.0,143.02,91.28,0.18,0.3,160.09,353.0,96974.05,189.28,5.29,0.76,244.01,0.02,0.02,39.6,0.14,11.48,0
precision_maps,31819,Utage wa Eien ni ~SHD~,IOSYS,DJPop,201,5.11998,170.0,8.0,5.0,178,8.0,video_game,818.0,148.0,2.0,0.15,170.0,968.0,62.13,51.63,0.36,0.0,0.0,0.0,283565.18,204.85,4.89,0.3,451.92,0.02,0.01,61.2,0.11,12.56,0
precision_maps,41313,V3,Beautiful Day,ignorethis,169,5.71245,159.95,8.0,5.0,164,8.0,video_game,470.0,159.0,3.0,0.25,159.95,632.0,135.27,86.79,0.26,0.0,0.0,0.0,89880.43,262.91,3.81,0.51,478.28,0.04,0.01,41.59,0.1,11.41,0
precision_maps,48096,Yakumo ~ JOINT STRUGGLE,Kucchy vs Akky,DJPop,123,5.34295,187.0,8.0,5.0,122,8.0,video_game,635.0,48.0,3.0,0.07,187.0,686.0,75.76,57.26,0.33,0.39,60.11,267.0,18882.93,177.82,5.63,0.43,394.48,0.03,0.02,61.71,0.16,9.85,0
precision_maps,395239,Wadatsumi,TOTTO,Kloyd,122,5.24627,159.0,9.0,5.0,121,8.0,video_game,424.0,171.0,2.0,0.29,159.0,597.0,79.98,76.2,0.52,0.13,98.26,78.0,54421.22,201.7,4.97,0.4,354.37,0.04,0.11,82.68,0.09,10.9,0
precision_maps,419487,Whisper of Rose,himmeltengoku,Tsukuyomi,112,5.92656,175.0,9.3,5.0,105,8.0,folk,420.0,160.0,0.0,0.28,175.0,580.0,114.58,83.0,0.29,0.46,128.72,267.0,14492.35,180.02,5.56,0.64,278.53,0.03,0.03,50.75,0.14,9.58,0
precision_maps,456741,Visions,Tsukasa,Kloyd,110,5.33778,178.0,9.0,5.0,110,8.0,unspecified,412.0,159.0,3.0,0.28,178.0,574.0,89.52,62.03,0.31,0.0,0.0,0.0,14906.53,190.75,5.25,0.47,324.31,0.03,0.05,55.18,0.14,9.61,0
precision_maps,456742,Visions,Tsukasa,Kloyd,110,5.5597,178.0,9.0,5.0,110,8.0,unspecified,516.0,136.0,2.0,0.21,178.0,654.0,71.79,59.3,0.41,0.26,52.86,170.0,13520.08,167.25,5.99,0.43,294.93,0.03,0.03,72.98,0.14,9.51,0
precision_maps,648443,vajra,DJ TOTTO VS TOTTO,Kloyd,115,5.40527,173.0,9.0,5.0,113,8.0,video_game,408.0,214.0,0.0,0.34,173.0,622.0,74.17,69.28,0.43,0.18,96.78,114.0,23720.54,180.95,5.54,0.41,281.03,0.04,0.06,74.39,0.1,10.07,0
precision_maps,676979,Xepher,Tatsh,Yales,119,5.66996,170.0,9.0,5.0,86,7.0,unspecified,354.0,170.0,0.0,0.32,169.6,524.0,87.53,70.69,0.53,0.0,0.0,0.0,74057.88,172.92,5.79,0.51,269.66,0.05,0.04,89.89,0.11,11.21,0
precision_maps,974422,We Love,Rameses B,Milan-,103,5.33033,174.0,9.0,5.0,78,8.5,electronic,424.0,49.0,0.0,0.1,174.0,473.0,71.73,64.32,0.5,0.0,199.62,2.0,33899.7,163.65,6.12,0.44,457.43,0.02,0.02,87.0,0.17,10.43,0
precision_maps,1256485,Velocity,M2U,Karen,132,5.39298,160.0,9.1,5.0,132,8.0,electronic,257.0,260.0,2.0,0.5,160.0,519.0,137.99,72.94,0.18,0.43,132.14,225.0,23138.0,253.74,3.95,0.54,341.75,0.02,0.02,28.8,0.14,10.05,0
precision_maps,1310801,We Are One (feat. Veela),Rameses B,Yamicchi,90,5.30084,175.0,9.2,5.0,90,8.2,electronic,180.0,128.0,2.0,0.41,175.0,310.0,151.58,81.75,0.14,0.5,155.02,155.0,99368.23,288.49,3.48,0.53,433.05,0.06,0.06,24.5,0.18,11.51,0
precision_maps,1368231,Yakumo >>JOINT STRUGGLE (2014 ReWorks),Kucchi,Cherry Blossom,310,6.05736,187.0,8.0,5.0,310,8.0,video_game,2213.0,146.0,3.0,0.06,187.0,2362.0,57.48,34.3,0.51,0.24,51.1,558.0,24316.96,130.94,7.64,0.44,221.33,0.01,0.01,95.37,0.17,10.1,0
precision_maps,1460113,Yakumo >>JOINT STRUGGLE,Kucchi vs Akki,Muya,126,6.72072,187.0,9.0,5.0,125,9.0,video_game,950.0,84.0,1.0,0.08,187.0,1035.0,73.19,66.3,0.59,0.0,0.0,0.0,3810.7,120.32,8.32,0.61,189.11,0.01,0.01,110.33,0.17,8.25,0
precision_maps,1463054,Yakumo >>JOINT STRUGGLE,Kucchi vs Akki,Muya,126,5.73823,187.0,9.0,5.0,125,8.0,video_game,757.0,114.0,1.0,0.13,187.0,872.0,73.53,66.44,0.51,0.0,0.0,0.0,7379.47,142.84,7.01,0.51,294.82,0.02,0.07,95.37,0.12,8.91,0
precision_maps,1592403,Wake Up While Sleeping,factal,Nokris,179,4.67662,160.0,9.0,5.0,152,8.0,electronic,181.0,250.0,1.0,0.58,160.0,432.0,152.7,109.15,0.29,0.1,212.08,42.0,788712.45,375.87,2.67,0.41,482.96,0.05,0.08,46.4,0.12,13.58,0
precision_maps,1985592,WAVE,Hanatan,eiri-,183,5.11942,130.0,9.0,5.0,167,8.0,pop,413.0,276.0,1.0,0.4,130.0,690.0,134.11,87.07,0.36,0.45,157.82,313.0,18760.67,242.16,4.14,0.55,346.15,0.02,0.11,46.8,0.14,9.84,0
precision_maps,2115970,Violet Perfume,SHK,ktgster,108,5.23888,140.0,8.0,5.0,106,8.0,video_game,594.0,0.0,0.0,0.0,140.0,594.0,100.39,57.89,0.38,0.0,0.0,0.0,11351.92,179.23,5.59,0.56,0.0,0.01,0.0,53.2,0.15,9.34,0
precision_maps,2126494,Vietnam,Crystal Castles,Spork Lover,300,5.69671,121.98,8.9,6.4,300,7.5,electronic,618.0,444.0,0.0,0.42,121.98,1062.0,94.04,73.25,0.5,0.5,93.88,533.0,293809.05,281.86,3.55,0.33,472.44,0.02,0.09,60.99,0.06,12.59,0
precision_maps,2162647,White Lily,Amemori Sayo x Kudou Chitose,Yugu,219,6.27195,170.0,9.4,5.0,214,8.3,pop,607.0,409.0,2.0,0.4,170.0,1018.0,124.49,93.17,0.27,0.0,0.0,0.0,39184.51,210.31,4.76,0.59,284.77,0.02,0.03,45.9,0.16,10.58,0
precision_maps,2310873,WOBBLE IMPACT,Sota Fujimori,Lulu-,115,6.13168,190.0,9.3,5.0,114,9.0,electronic,369.0,248.0,1.0,0.4,190.0,618.0,111.67,79.29,0.27,0.0,0.0,0.0,13831.64,184.76,5.42,0.6,282.68,0.04,0.04,51.3,0.12,9.53,0
precision_maps,2361466,Watch out!,Denkishiki Karen Ongaku Shuudan,Lasse,218,6.45492,169.0,9.2,5.0,218,8.7,metal,1192.0,423.0,0.0,0.26,169.0,1615.0,73.9,69.46,0.64,0.4,69.0,640.0,6842.63,134.51,7.44,0.55,229.95,0.01,0.02,108.16,0.15,8.83,0
precision_maps,2412943,WOBBLE IMPACT,Sota Fujimori,Lulu-,115,6.47556,190.0,9.4,5.0,114,9.0,electronic,400.0,235.0,2.0,0.37,190.0,637.0,107.01,89.68,0.28,0.0,0.0,0.0,18155.63,179.25,5.59,0.6,277.32,0.03,0.05,53.2,0.09,9.81,0
precision_maps,2496362,White Rose,M2U,Side,105,4.78588,128.0,8.3,5.0,100,7.4,jazz,444.0,30.0,1.0,0.06,128.0,475.0,79.43,59.04,0.36,0.0,0.0,0.0,81127.67,221.52,4.52,0.36,507.8,0.04,0.01,46.08,0.19,11.3,0
